Bug 1,Bug 2,bmfu,bmfb,prod,comp,type,prior,vers,crypto1,general1,java1,networking1,crypto2,general2,java2,networking2,cosine_similarity,class
28161,28160,6.17,5.3,0.0,0.0,1.0,1.0,0.0,12.94,12.95,10.75,10.13,16.79,24.35,17.79,21.84,0.984,non
10229,10228,1.08,0.0,0.0,0.0,0.0,1.0,0.32,15.17,23.09,16.93,18.41,12.12,22.98,13.64,18.79,0.994,non
13424,13423,3.3,0.0,0.0,0.0,1.0,1.0,0.31,32.15,34.46,31.49,28.76,20.86,22.49,18.08,18.79,0.999,non
33887,33886,5.48,3.58,0.0,0.0,1.0,1.0,0.0,6.86,9.46,9.39,7.53,12.04,16.62,9.96,11.09,0.98,non
21530,21529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.98,19.11,17.33,15.6,15.26,16.55,10.86,12.69,0.983,non
19124,19123,0.95,0.0,0.0,0.0,1.0,1.0,0.31,18.74,31.87,28.66,31.57,13.7,25.04,15.6,21.15,0.991,non
23546,23545,5.91,2.86,0.0,0.0,1.0,1.0,0.0,12.63,13.89,11.72,12.3,12.84,14.63,9.68,11.7,0.996,non
22993,22992,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.97,14.59,14.16,14.49,13.02,23.79,13.69,19.81,0.982,non
24249,24248,1.51,0.86,0.0,0.0,1.0,1.0,0.0,9.24,13.48,9.05,12.53,19.71,15.41,14.33,10.92,0.946,non
33772,33771,1.48,0.0,0.0,0.0,1.0,1.0,0.0,15.38,18.43,17.07,17.96,14.94,17.7,14.8,15.34,0.998,non
3414,3413,1.37,0.0,0.0,0.0,1.0,1.0,0.0,23.03,36.56,27.97,32.01,14.64,26.37,17.94,22.17,0.999,non
26033,26032,0.58,0.0,0.0,0.0,1.0,1.0,0.0,13.58,23.57,17.2,17.32,15.07,24.18,17.13,19.47,0.999,non
4648,4647,0.46,0.0,0.0,0.0,0.0,1.0,0.0,20.88,31.46,24.95,26.16,4.46,9.55,11.11,9.55,0.976,non
18580,18579,0.0,0.0,0.0,0.0,1.0,1.0,0.31,22.04,27.22,24.25,25.05,10.17,13.9,7.66,11.42,0.986,non
5192,5191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.82,13.61,9.21,13.01,22.44,35.82,31.89,30.19,0.99,non
37356,37355,1.47,0.0,0.0,0.0,1.0,1.0,0.0,15.99,21.49,16.23,17.3,15.66,26.52,20.81,24.6,0.993,non
17894,17893,0.76,0.0,0.0,0.0,1.0,1.0,0.0,10.31,12.15,11.58,11.39,21.0,35.79,26.04,34.57,0.987,non
8251,8250,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.09,20.87,17.78,11.25,16.12,25.86,11.27,20.24,0.949,non
31919,31918,0.54,0.0,0.0,0.0,1.0,1.0,0.0,10.89,16.64,9.75,11.86,15.61,22.74,18.98,19.51,0.991,non
23036,23035,0.54,0.0,0.0,0.0,1.0,1.0,0.0,19.09,25.45,18.41,20.13,14.08,17.33,17.29,20.58,0.985,non
13299,13298,0.26,0.0,0.0,0.0,1.0,1.0,0.3,11.03,17.78,16.74,15.54,22.93,30.79,25.9,29.54,0.995,non
2070,2069,1.41,0.0,0.0,0.0,1.0,1.0,0.0,17.37,26.98,20.17,21.65,15.41,25.71,14.46,19.53,0.995,non
2402,2401,0.43,0.0,0.0,0.0,1.0,1.0,0.0,20.51,25.64,21.33,23.65,23.4,33.84,27.4,28.7,0.999,non
25991,25990,9.67,11.75,0.0,1.0,1.0,1.0,0.0,13.72,23.42,20.54,18.66,17.1,24.78,20.12,18.56,0.997,non
33860,33859,2.5,0.22,0.0,0.0,1.0,1.0,0.05,32.6,32.21,27.11,27.46,13.81,29.85,20.71,23.66,0.962,non
21556,21555,1.88,0.0,0.0,0.0,1.0,1.0,0.0,26.06,36.49,22.42,32.29,11.83,23.5,16.03,20.98,0.991,non
21713,21712,1.55,0.23,0.0,0.0,1.0,1.0,0.3,13.31,23.75,18.22,16.0,15.45,19.58,14.65,18.01,0.987,non
17979,17978,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.67,19.75,18.42,13.67,14.17,18.01,13.24,13.59,0.976,non
10057,10056,0.0,0.0,0.0,0.0,1.0,1.0,0.31,6.54,13.65,7.44,9.43,11.02,17.07,12.77,12.37,0.991,non
15310,15309,0.0,0.0,0.0,0.0,1.0,1.0,0.25,20.47,24.07,20.95,20.83,10.83,20.69,12.46,14.0,0.982,non
36464,36463,0.39,0.0,0.0,0.0,1.0,1.0,0.0,24.77,43.33,33.28,33.62,10.25,16.07,7.99,12.23,0.985,non
20530,20529,0.44,0.6,0.0,0.0,1.0,1.0,0.0,15.78,21.19,15.49,22.94,13.08,24.37,19.36,20.21,0.987,non
13756,13755,0.19,0.0,0.0,0.0,1.0,1.0,0.31,2.25,9.74,8.19,8.19,13.23,27.18,17.36,23.26,0.978,non
31925,31924,3.95,2.98,0.0,0.0,1.0,1.0,0.0,20.85,30.39,23.67,24.77,8.83,13.45,9.83,14.54,0.99,non
9439,9438,0.38,0.0,0.0,0.0,1.0,1.0,0.0,22.36,31.29,28.3,26.41,15.65,26.06,19.59,21.68,0.996,non
3964,3963,0.0,0.0,0.0,0.0,1.0,1.0,0.38,4.51,10.09,3.64,5.95,4.82,16.23,12.53,12.76,0.954,non
3361,3360,2.73,0.0,0.0,0.0,1.0,1.0,0.0,20.46,28.28,18.04,23.71,14.58,29.78,19.12,22.51,0.991,non
21705,21704,3.82,0.25,0.0,0.0,1.0,1.0,0.0,19.21,24.11,18.39,23.04,13.06,21.23,14.72,12.14,0.981,non
14513,14512,3.32,0.0,0.0,0.0,1.0,1.0,0.31,24.73,41.77,28.68,34.86,31.24,34.26,29.28,34.0,0.989,non
3908,3907,0.43,0.0,0.0,0.0,0.0,1.0,0.0,25.08,33.82,31.28,28.87,9.39,18.28,10.56,13.72,0.982,non
36398,36397,1.39,0.3,0.0,0.0,1.0,1.0,0.0,23.83,36.33,27.07,30.41,14.07,16.95,13.53,12.9,0.994,non
23124,23123,1.35,0.0,0.0,0.0,0.0,1.0,0.0,22.58,20.28,12.32,18.56,17.05,26.95,20.52,23.07,0.965,non
10368,10367,2.05,0.0,0.0,0.0,0.0,1.0,0.0,9.17,15.03,12.37,7.84,16.44,21.3,12.5,16.29,0.972,non
19171,19170,0.45,0.0,0.0,0.0,1.0,1.0,0.0,19.62,30.64,26.04,22.89,8.92,14.96,11.83,10.83,0.999,non
2540,2539,0.8,0.0,0.0,0.0,1.0,1.0,0.0,10.41,20.08,10.77,14.77,18.16,33.21,24.29,27.12,0.994,non
14412,14411,0.65,0.0,0.0,0.0,1.0,1.0,0.0,21.01,34.02,25.87,25.8,16.31,10.75,8.76,8.92,0.928,non
25525,25524,0.62,0.0,0.0,0.0,1.0,1.0,0.0,14.72,28.74,22.21,21.53,20.28,25.75,19.99,17.33,0.985,non
20562,20561,2.57,0.0,0.0,0.0,1.0,1.0,0.0,16.19,18.78,15.96,16.69,16.88,20.59,18.35,18.98,0.999,non
30300,30299,1.86,0.66,0.0,0.0,1.0,1.0,0.0,11.69,10.98,7.79,10.02,11.18,11.09,8.41,10.81,0.999,non
31481,31480,2.12,0.0,0.0,0.0,1.0,1.0,0.0,10.17,14.87,9.47,10.77,10.21,16.73,9.79,11.11,0.999,non
3220,3219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.31,20.09,18.23,18.12,9.69,14.88,14.69,13.27,0.986,non
35541,35540,1.44,1.46,0.0,0.0,1.0,1.0,0.2,15.4,26.78,17.74,17.44,15.74,26.87,20.39,20.86,0.997,non
3910,3909,1.19,0.0,0.0,0.0,1.0,1.0,0.38,18.74,23.07,18.09,20.07,15.52,27.72,24.4,23.98,0.988,non
31815,31814,3.16,0.93,0.0,0.0,1.0,1.0,0.0,17.67,21.53,16.81,15.27,7.52,10.17,7.62,9.3,0.992,non
34434,34433,5.86,7.58,0.0,0.0,1.0,1.0,0.0,12.53,15.08,10.41,11.26,12.5,19.36,14.82,14.26,0.993,non
5828,5827,0.0,0.0,0.0,0.0,0.0,1.0,0.38,22.91,31.25,19.06,26.1,18.74,34.04,21.34,23.1,0.992,non
6450,6449,0.9,0.0,0.0,0.0,0.0,1.0,0.0,20.43,26.02,20.27,22.93,17.03,23.05,17.82,24.45,0.995,non
26889,26888,2.22,1.05,0.0,0.0,1.0,1.0,0.0,6.89,11.74,9.7,10.28,16.82,18.15,13.24,16.83,0.982,non
31261,31260,1.62,0.0,0.0,0.0,1.0,1.0,0.0,13.68,19.61,15.48,11.72,15.89,16.91,16.51,14.77,0.989,non
24124,24123,0.19,0.0,0.0,0.0,1.0,1.0,0.2,9.41,18.72,18.55,16.25,21.36,22.52,17.1,23.94,0.96,non
9416,9415,2.31,0.0,0.0,0.0,1.0,1.0,0.0,17.09,23.08,18.44,16.62,11.9,15.95,13.43,11.28,1.0,non
23887,23886,0.6,0.0,0.0,0.0,1.0,1.0,0.0,5.67,11.38,9.08,8.17,21.16,26.22,20.37,22.94,0.984,non
215,214,2.52,1.28,0.0,0.0,1.0,1.0,0.0,12.37,23.16,19.57,18.25,16.37,30.46,25.57,24.61,1.0,non
5121,5120,1.12,0.0,0.0,0.0,1.0,1.0,0.0,18.61,24.59,19.51,20.56,17.36,28.0,18.91,24.75,0.995,non
13111,13110,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.07,21.05,14.32,9.43,8.58,15.43,13.46,12.93,0.976,non
7349,7348,1.4,0.0,0.0,0.0,1.0,1.0,0.33,16.22,23.25,22.18,24.29,22.23,32.15,21.75,24.8,0.987,non
16608,16607,1.3,0.36,0.0,0.0,1.0,1.0,0.0,16.88,25.54,28.33,24.73,25.39,35.81,33.62,27.25,0.993,non
11368,11367,3.39,0.0,0.0,0.0,1.0,1.0,0.0,17.33,31.38,24.19,26.49,17.7,29.94,27.05,23.55,0.996,non
16984,16983,1.06,0.0,0.0,0.0,1.0,1.0,0.0,21.49,24.77,26.72,28.45,12.1,14.61,12.88,11.36,0.988,non
8044,8043,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.61,4.12,4.12,2.61,17.76,25.79,19.05,24.22,0.971,non
15537,15536,0.89,0.0,0.0,0.0,1.0,1.0,0.0,23.44,31.39,23.96,24.43,17.44,22.91,17.15,18.78,1.0,non
31377,31376,4.21,2.78,0.0,0.0,1.0,1.0,0.0,17.66,20.04,13.75,13.12,10.72,17.98,11.97,12.38,0.987,non
23026,23025,2.79,0.91,0.0,0.0,0.0,1.0,0.0,25.37,36.33,30.95,30.34,22.6,38.18,28.67,26.21,0.997,non
18885,18884,0.74,0.0,0.0,0.0,1.0,1.0,0.0,17.07,29.01,15.37,21.95,17.57,28.08,21.29,19.53,0.989,non
14449,14448,0.12,0.0,0.0,0.0,0.0,1.0,0.0,11.98,25.93,19.69,18.67,15.02,20.06,13.14,18.16,0.98,non
10266,10265,4.98,1.62,0.0,0.0,1.0,1.0,0.0,17.98,24.36,18.44,18.73,15.82,26.64,20.51,23.11,0.994,non
14039,14038,0.12,0.0,0.0,0.0,0.0,1.0,0.32,15.12,30.42,16.89,21.95,10.88,13.35,19.25,17.08,0.936,non
11625,11624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.91,22.48,15.19,21.57,19.73,35.61,20.14,19.92,0.976,non
11683,11682,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.37,13.66,10.94,9.19,15.12,22.36,16.66,16.71,0.991,non
5391,5390,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.57,41.57,31.65,28.49,24.86,35.31,26.76,27.24,0.999,non
2362,2361,2.12,0.0,0.0,0.0,0.0,1.0,0.0,26.21,35.52,26.96,31.92,10.32,15.72,15.27,12.46,0.989,non
13806,13805,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.21,17.14,15.74,17.44,10.8,18.1,14.23,14.27,0.987,non
33376,33375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.29,16.7,10.37,10.08,11.6,19.19,13.82,12.69,0.975,non
15054,15053,1.61,0.0,0.0,0.0,1.0,1.0,0.31,6.91,15.55,9.41,8.55,14.28,27.95,20.86,25.52,0.98,non
26757,26756,0.35,0.0,0.0,0.0,1.0,1.0,0.0,14.19,24.6,20.66,17.81,20.99,30.53,25.1,26.23,0.996,non
7830,7829,0.0,0.0,0.0,0.0,0.0,0.5,0.0,18.71,27.48,22.15,21.08,4.43,8.78,7.42,6.9,0.994,non
13257,13256,1.79,0.0,0.0,0.0,1.0,1.0,0.31,12.45,15.76,13.03,10.89,12.21,17.78,10.89,14.95,0.986,non
21414,21413,1.01,0.0,0.0,0.0,1.0,1.0,0.0,15.07,33.18,22.06,25.96,11.31,14.7,16.08,12.41,0.973,non
5665,5664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.61,14.21,7.96,15.31,26.73,32.19,20.63,32.26,0.994,non
7882,7881,0.38,0.0,0.0,0.0,1.0,1.0,1.0,9.84,12.15,11.45,12.91,17.33,19.57,15.96,16.77,0.993,non
12092,12091,0.87,0.0,0.0,0.0,1.0,1.0,0.0,18.08,25.57,16.63,20.5,14.88,21.75,12.47,20.86,0.994,non
261,260,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.88,24.53,24.93,16.23,4.08,8.37,8.8,4.97,0.999,non
33771,33770,5.74,0.0,0.0,1.0,1.0,1.0,0.0,14.94,17.7,14.8,15.34,13.75,20.1,19.27,18.29,0.993,non
4639,4638,1.51,0.0,0.0,0.0,1.0,1.0,0.71,22.04,34.05,22.72,29.19,18.39,23.42,18.64,21.77,0.997,non
34141,34140,0.95,0.38,0.0,0.0,0.0,1.0,0.0,32.52,41.03,34.51,37.34,23.58,30.42,27.48,24.25,0.997,non
33229,33228,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.56,13.33,10.38,10.91,6.24,6.24,4.58,6.24,0.989,non
3832,3831,2.32,0.0,0.0,0.0,1.0,1.0,0.0,24.11,23.69,23.81,23.69,20.4,28.87,21.94,23.0,0.99,non
21307,21306,1.4,0.0,0.0,0.0,1.0,1.0,0.0,18.57,26.44,23.51,20.8,10.34,21.8,17.24,16.5,0.992,non
8365,8364,1.26,0.0,0.0,0.0,1.0,1.0,0.0,21.61,26.12,18.25,20.97,18.94,33.31,25.1,26.47,0.988,non
11010,11009,0.97,0.0,0.0,0.0,1.0,1.0,0.31,19.95,34.09,25.45,20.16,12.59,21.24,19.21,19.8,0.984,non
4043,4042,3.19,0.0,0.0,0.0,1.0,1.0,0.0,17.78,30.22,26.21,28.35,25.53,28.4,23.91,23.01,0.982,non
1282,1281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.02,13.02,13.02,13.02,6.27,9.4,5.39,10.84,0.963,non
36371,36370,1.49,0.0,0.0,0.0,1.0,1.0,0.36,6.11,7.1,5.3,5.3,26.98,39.87,36.56,36.62,0.986,non
1633,1632,1.2,0.0,0.0,0.0,0.0,1.0,0.4,26.76,34.2,25.74,27.01,7.73,14.1,12.17,11.26,0.988,non
34108,34107,2.85,2.6,0.0,0.0,1.0,1.0,0.0,10.53,15.14,9.88,11.83,17.06,22.04,15.52,17.55,0.999,non
12348,12347,4.08,0.0,0.0,0.0,1.0,1.0,0.67,16.43,27.74,18.01,15.4,17.18,25.38,15.36,23.14,0.978,non
35202,35201,0.0,0.0,0.0,0.0,1.0,1.0,0.2,5.67,7.6,5.49,5.46,8.95,16.1,11.51,8.59,0.99,non
26952,26951,1.82,0.0,0.0,0.0,0.0,1.0,0.0,21.51,30.21,21.83,21.18,13.25,20.8,12.13,15.71,0.995,non
13653,13652,0.0,0.0,0.0,0.0,0.0,1.0,0.31,20.79,25.3,20.11,32.39,20.54,32.13,28.28,24.82,0.97,non
29551,29550,0.76,0.0,0.0,0.0,1.0,1.0,0.0,14.17,15.79,14.3,14.78,11.49,16.88,9.97,9.71,0.98,non
16222,16221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.38,11.02,7.38,9.51,23.37,26.64,24.75,23.98,0.99,non
21957,21956,2.44,0.0,0.0,0.0,1.0,1.0,0.0,12.47,22.26,15.13,15.44,14.77,20.19,15.89,14.21,0.995,non
17580,17579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.58,29.04,25.02,29.46,19.94,22.45,18.42,23.23,0.998,non
2949,2948,3.81,3.91,0.0,0.0,1.0,1.0,0.4,17.09,35.98,23.14,35.94,18.55,17.56,16.55,15.59,0.947,non
1961,1960,1.53,0.0,0.0,0.0,0.0,1.0,0.48,8.49,19.1,15.59,13.8,23.34,30.08,20.75,24.77,0.976,non
3898,3897,4.36,3.1,0.0,0.0,1.0,1.0,0.0,7.93,10.88,8.2,9.0,23.66,29.31,21.69,26.8,0.999,non
29269,29268,0.77,0.0,0.0,0.0,0.0,1.0,0.0,13.4,15.99,13.02,13.91,14.27,23.56,21.63,21.34,0.989,non
36493,36492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.49,17.31,9.69,12.9,3.36,8.58,5.21,7.77,0.963,non
29136,29135,5.68,1.15,0.0,0.0,1.0,1.0,0.2,11.3,12.64,9.76,11.63,11.87,18.6,13.27,17.02,0.992,non
22127,22126,3.6,0.0,0.0,0.0,1.0,1.0,0.3,12.86,17.88,14.5,15.21,16.39,20.52,18.46,18.93,0.999,non
125,124,1.02,0.0,0.0,0.0,0.0,1.0,0.0,9.42,16.09,14.6,12.42,14.06,22.45,19.82,17.7,1.0,non
2520,2519,0.07,0.0,0.0,0.0,0.0,1.0,0.0,24.9,35.78,27.21,34.84,10.48,15.39,9.2,11.52,0.992,non
37187,37186,0.41,0.0,0.0,0.0,0.0,1.0,0.0,15.41,23.81,18.58,17.8,21.96,25.96,18.31,28.63,0.981,non
1385,1384,0.29,0.0,0.0,0.0,1.0,1.0,0.0,18.93,25.37,18.49,26.92,11.7,21.63,17.78,17.02,0.984,non
15940,15939,0.92,0.0,0.0,0.0,0.0,1.0,0.31,8.36,12.39,12.39,11.29,21.82,29.06,21.82,23.19,0.99,non
26474,26473,0.49,0.28,0.0,0.0,1.0,1.0,0.0,17.18,19.82,17.53,18.66,16.94,29.99,25.22,22.93,0.988,non
25895,25894,0.53,0.0,0.0,0.0,1.0,1.0,0.2,14.7,19.19,17.51,16.18,14.77,16.64,16.83,14.34,0.998,non
25522,25521,0.2,0.0,0.0,0.0,1.0,1.0,0.0,14.72,24.79,20.09,19.75,14.54,20.98,18.95,22.02,0.994,non
29504,29503,0.0,0.0,0.0,0.0,1.0,1.0,0.2,7.71,8.62,6.08,7.01,11.14,17.13,15.57,14.98,0.982,non
10014,10013,3.55,0.42,0.0,0.0,1.0,1.0,0.31,20.76,31.07,27.53,27.16,9.89,21.4,13.07,17.18,0.987,non
470,469,1.14,0.0,0.0,0.0,0.0,1.0,0.0,12.31,16.33,19.27,13.69,22.9,30.45,22.87,26.4,0.979,non
5742,5741,17.07,19.72,0.0,0.0,1.0,1.0,1.0,10.81,14.43,12.12,12.75,16.31,28.46,23.1,21.95,0.996,non
14793,14792,0.72,0.0,0.0,0.0,1.0,1.0,0.0,27.43,34.83,28.61,30.51,16.25,19.49,15.57,15.22,0.998,non
19186,19185,1.17,0.0,0.0,0.0,1.0,1.0,0.36,11.79,18.71,12.23,12.63,11.14,18.51,12.19,15.99,0.994,non
37520,37519,4.2,0.0,0.0,0.0,1.0,1.0,0.0,13.68,14.13,14.03,14.55,18.94,27.98,24.14,28.68,0.991,non
31516,31515,5.74,2.74,0.0,0.0,1.0,1.0,0.0,9.18,19.66,17.07,15.44,15.15,19.75,13.4,16.44,0.976,non
8889,8888,0.09,0.0,0.0,0.0,1.0,1.0,0.0,15.36,28.05,15.94,19.7,6.67,14.99,9.57,10.75,0.996,non
15123,15122,0.54,0.0,0.0,0.0,1.0,1.0,0.0,22.89,32.46,25.12,29.26,14.05,23.93,18.38,20.54,0.998,non
12134,12133,0.65,0.0,0.0,0.0,0.0,1.0,0.0,16.74,24.01,18.47,21.11,8.2,18.45,10.99,16.68,0.986,non
10415,10414,0.74,0.0,0.0,0.0,1.0,1.0,0.0,19.27,26.65,19.33,22.96,15.4,26.38,18.19,20.83,0.997,non
14159,14158,0.9,0.0,0.0,0.0,1.0,1.0,0.31,2.35,8.59,8.59,7.89,24.47,35.5,25.59,31.21,0.956,non
32179,32178,4.85,2.26,0.0,0.0,1.0,1.0,0.0,8.68,17.11,13.66,14.78,15.66,20.5,16.23,17.45,0.99,non
7841,7840,0.96,0.3,0.0,0.0,1.0,1.0,0.0,10.04,15.23,10.41,14.95,12.37,18.87,9.99,13.18,0.988,non
7346,7345,15.71,4.96,0.0,0.0,1.0,1.0,0.33,11.83,19.37,17.63,15.57,16.43,22.71,19.82,21.18,0.996,non
20139,20138,1.13,0.0,0.0,0.0,1.0,1.0,0.0,15.1,23.85,14.41,14.79,34.22,45.6,37.62,39.89,0.989,non
28706,28705,5.13,5.08,0.0,0.0,1.0,1.0,0.0,10.84,19.07,10.88,11.27,8.47,17.72,7.99,6.44,0.986,non
4088,4087,0.0,0.0,0.0,0.0,1.0,1.0,0.38,4.36,16.25,4.08,13.67,22.35,42.8,28.7,31.67,0.944,non
26494,26493,0.08,0.0,0.0,0.0,1.0,1.0,0.0,14.5,25.94,19.82,15.54,9.0,11.69,6.56,10.01,0.972,non
23583,23582,16.98,25.01,0.0,0.0,1.0,1.0,0.0,10.39,15.77,13.45,13.42,9.22,14.64,11.3,11.2,0.999,non
18686,18684,3.1,0.71,0.0,0.0,1.0,1.0,0.0,23.14,25.71,21.96,24.99,16.85,16.7,13.33,12.31,0.99,non
4439,4438,13.98,18.69,0.0,0.0,0.0,1.0,0.0,17.66,20.71,16.22,17.13,17.66,19.66,12.76,15.99,0.997,non
20512,20511,1.86,0.0,0.0,0.0,1.0,1.0,0.0,25.11,34.15,30.06,24.95,31.31,45.77,31.08,31.09,0.995,non
1555,1554,0.65,0.0,0.0,0.0,1.0,1.0,0.0,23.74,34.05,24.5,29.19,10.08,21.0,12.72,12.49,0.986,non
5481,5480,2.47,0.0,0.0,0.0,0.0,1.0,0.0,16.58,23.96,17.92,17.74,17.57,26.49,23.2,18.67,0.997,non
12910,12909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.4,15.99,13.02,13.91,16.02,20.38,14.76,16.56,0.999,non
3587,3586,1.01,0.0,0.0,0.0,1.0,1.0,0.67,21.93,33.2,32.65,31.58,16.5,18.92,12.19,18.43,0.975,non
701,700,2.52,0.0,0.0,0.0,0.0,1.0,0.0,24.97,41.33,28.73,38.04,27.01,32.07,25.76,28.79,0.991,non
15935,15934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.17,10.18,3.16,3.2,26.56,32.96,33.53,30.57,0.883,non
10748,10747,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.61,18.83,13.65,14.77,5.16,9.06,9.16,5.26,0.975,non
18737,18736,0.7,0.0,0.0,0.0,0.0,1.0,0.0,4.96,5.83,6.18,5.83,12.63,14.88,12.74,14.43,0.996,non
18680,18679,0.0,0.0,0.0,0.0,1.0,1.0,0.25,7.17,8.8,5.77,6.58,8.13,18.23,8.6,8.99,0.971,non
34783,34782,4.61,3.29,0.0,0.0,1.0,1.0,0.0,21.99,32.23,24.23,28.76,14.99,20.27,18.2,17.52,0.997,non
23285,23284,0.98,0.0,0.0,0.0,1.0,1.0,0.2,16.69,35.5,20.85,25.61,11.86,17.4,16.62,17.47,0.981,non
35306,35305,0.51,0.0,0.0,0.0,0.0,1.0,0.0,3.0,13.37,7.76,10.05,12.57,15.38,12.4,17.37,0.944,non
16809,16808,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.75,6.17,2.25,2.48,19.07,24.27,19.93,20.19,0.948,non
13971,13970,3.65,0.0,0.0,0.0,1.0,1.0,0.31,7.84,14.28,13.01,10.81,33.15,37.7,33.07,33.11,0.984,non
1641,1640,0.72,0.0,0.0,0.0,0.0,1.0,0.0,13.55,20.83,18.27,16.43,9.95,13.47,9.01,7.66,0.985,non
10285,10284,1.08,0.0,0.0,0.0,0.0,1.0,0.0,12.34,17.45,12.32,13.59,18.92,23.87,21.24,19.46,0.996,non
12218,12217,0.97,0.0,0.0,0.0,1.0,1.0,0.0,19.62,29.73,21.28,20.67,20.76,35.73,25.42,32.29,0.991,non
7473,7472,4.87,0.0,0.0,0.0,0.0,1.0,0.0,19.48,30.86,22.16,28.87,21.43,33.45,21.66,28.16,0.999,non
31470,31469,7.24,4.68,0.0,0.0,1.0,1.0,0.0,9.48,19.46,13.27,13.22,15.61,20.9,15.07,13.04,0.987,non
13398,13397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.23,14.52,15.91,14.52,9.73,15.23,12.86,14.11,0.993,non
12098,12097,0.2,0.0,0.0,0.0,0.0,1.0,0.0,2.98,4.95,2.98,3.85,16.2,22.54,15.26,21.8,0.996,non
9708,9707,0.45,0.0,0.0,0.0,1.0,1.0,0.31,13.69,26.34,20.47,15.73,9.35,16.24,10.08,9.1,0.994,non
9100,9099,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.42,15.57,13.18,12.45,13.01,19.72,13.55,15.87,0.995,non
36471,36470,0.4,0.0,0.0,0.0,1.0,1.0,0.0,18.81,34.96,30.99,31.3,19.97,21.7,21.27,19.06,0.982,non
31715,31714,0.7,0.0,0.0,0.0,1.0,1.0,0.2,16.13,25.01,18.66,22.04,11.83,15.42,12.03,11.82,0.995,non
12872,12871,0.37,0.1,0.0,0.0,1.0,1.0,0.0,13.77,16.24,17.26,18.76,15.88,32.73,27.94,30.12,0.986,non
32536,32535,0.77,0.0,0.0,0.0,1.0,1.0,0.2,1.4,3.22,1.4,1.4,11.3,17.58,11.86,13.91,0.97,non
2144,2143,0.51,0.0,0.0,0.0,0.0,1.0,0.0,7.65,18.17,12.38,12.6,2.23,2.23,1.14,2.23,0.936,non
23025,23024,2.28,0.35,0.0,0.0,1.0,1.0,0.0,22.6,38.18,28.67,26.21,18.63,26.7,21.39,20.66,0.998,non
23728,23727,3.97,0.0,0.0,0.0,1.0,1.0,0.2,23.0,23.75,22.08,24.92,23.39,29.73,22.58,25.8,0.996,non
36007,36006,0.26,0.0,0.0,0.0,1.0,1.0,0.0,15.64,21.8,17.96,20.6,11.18,25.0,15.21,18.82,0.987,non
25061,25060,0.54,0.0,0.0,0.0,1.0,1.0,0.2,21.35,34.12,24.84,29.44,23.38,31.89,25.94,32.03,0.998,non
13492,13491,0.79,0.0,0.0,0.0,0.0,1.0,0.0,13.65,23.21,17.2,16.75,10.74,25.68,19.76,18.21,0.994,non
21131,21130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.02,33.42,28.68,29.07,4.23,5.8,3.95,5.8,0.992,non
24987,24986,2.21,0.0,0.0,0.0,1.0,1.0,0.0,15.23,28.76,22.44,22.72,9.17,9.66,8.7,10.75,0.979,non
22164,22163,1.84,0.0,0.0,0.0,1.0,1.0,0.0,18.7,24.29,18.66,20.47,18.86,24.33,18.65,22.8,0.999,non
33469,33468,0.74,0.0,0.0,0.0,1.0,1.0,0.0,23.56,35.14,28.91,24.72,11.68,17.27,13.6,21.21,0.967,non
33240,33239,0.22,0.0,0.0,0.0,1.0,1.0,0.0,8.59,14.64,12.59,10.36,8.49,8.49,8.49,10.75,0.969,non
8528,8527,2.84,1.11,0.0,0.0,0.0,1.0,0.0,14.77,22.7,16.96,22.95,12.81,20.42,15.21,17.96,0.998,non
36746,36745,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.46,20.24,17.68,12.79,6.31,17.09,6.91,6.42,0.952,non
426,425,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.49,15.72,12.2,14.08,17.64,18.98,18.8,19.85,0.995,non
