Bug 1,Bug 2,bmfu,bmfb,prod,comp,type,prior,vers,class
29676,29675,0.2821,0.0,0.0,0.0,1.0,1.0,0.0,non
33966,33965,0.9134,0.2744,0.0,0.0,1.0,1.0,0.0,non
30178,30177,0.1505,0.0,0.0,0.0,1.0,1.0,0.0,non
17816,17815,0.2135,0.0,0.0,0.0,0.0,1.0,0.0,non
23909,23908,11.4542,12.9437,0.0,0.0,1.0,1.0,0.0,non
14629,14628,2.655,0.2082,0.0,0.0,1.0,1.0,0.0,non
33198,33197,0.1983,0.0,0.0,0.0,0.0,1.0,0.0,non
12125,12124,2.2206,0.1047,0.0,0.0,1.0,1.0,0.0,non
29150,29149,0.6748,0.0,0.0,0.0,1.0,1.0,0.0,non
30261,30260,0.6932,0.0,0.0,0.0,1.0,1.0,0.0,non
37466,37465,0.1967,0.0,0.0,0.0,0.0,1.0,0.0,non
27383,27382,4.5477,1.2637,0.0,0.0,1.0,1.0,0.2,non
17443,17442,0.8255,0.0,0.0,0.0,0.0,1.0,0.0,non
36035,36034,6.0872,2.0782,0.0,0.0,1.0,1.0,0.0,non
31897,31896,1.9629,0.0,0.0,1.0,1.0,1.0,0.0,non
30058,30057,3.9529,2.4041,0.0,0.0,1.0,1.0,0.0,non
15246,15245,0.912,1.5429,0.0,0.0,1.0,1.0,0.0,non
36203,36202,0.9998,0.0,0.0,0.0,1.0,1.0,0.0,non
30161,30160,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
20101,20100,0.1111,0.0,0.0,0.0,1.0,1.0,0.303,non
9959,9958,2.5614,0.0,0.0,0.0,1.0,1.0,0.0,non
2358,2357,0.4788,0.0,0.0,0.0,1.0,1.0,0.0,non
30954,30953,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
9616,9615,0.3338,0.0,0.0,0.0,0.0,1.0,0.0,non
27666,27665,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
9971,9970,0.4322,0.0,0.0,0.0,0.0,1.0,0.0,non
12631,12630,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
2101,2100,6.3229,0.0,0.0,0.0,1.0,1.0,0.0,non
37582,37581,0.9798,0.0,0.0,0.0,1.0,1.0,0.0,non
28493,28492,1.3327,0.0,0.0,0.0,1.0,1.0,0.0,non
11369,11368,1.2119,0.0,0.0,0.0,0.0,1.0,0.0,non
21118,21117,0.8003,0.0,0.0,0.0,1.0,1.0,0.3125,non
31274,31273,11.0059,16.4923,0.0,0.0,1.0,1.0,0.0,non
31335,31334,1.4695,0.0,0.0,0.0,1.0,1.0,0.0,non
7752,7751,0.5802,0.0,0.0,0.0,1.0,1.0,0.3226,non
1506,1505,2.9013,0.0,0.0,0.0,1.0,1.0,0.0,non
31913,31912,2.7931,1.3211,0.0,0.0,1.0,1.0,0.0,non
30050,30049,3.4543,1.6965,0.0,0.0,1.0,1.0,0.0,non
15789,15788,0.1215,0.0,0.0,0.0,1.0,1.0,0.25,non
15906,15905,0.7225,0.0,0.0,0.0,1.0,1.0,0.303,non
25007,25006,3.0901,2.3126,0.0,0.0,1.0,1.0,0.0,non
32727,32726,2.9101,1.8742,0.0,0.0,1.0,1.0,0.6667,non
15470,15469,0.4951,0.0,0.0,0.0,0.0,1.0,0.0,non
35847,35846,2.1643,1.2846,0.0,0.0,1.0,1.0,0.0,non
23116,23115,3.8962,1.0596,0.0,0.0,1.0,1.0,0.2,non
31804,31803,3.0879,1.5564,0.0,0.0,1.0,1.0,0.0,non
6516,6515,0.3832,0.6256,0.0,0.0,1.0,1.0,0.3333,non
33332,33331,0.3525,0.0,0.0,0.0,1.0,1.0,0.0,non
3321,3320,2.458,1.6342,0.0,1.0,0.0,1.0,0.0,non
36872,36871,9.1065,5.7783,0.0,0.0,1.0,1.0,0.0,non
11082,11081,2.0977,0.443,0.0,0.0,0.0,1.0,0.0,non
16358,16357,1.2199,0.0,0.0,0.0,1.0,1.0,0.3226,non
17304,17303,0.291,0.0,0.0,0.0,1.0,1.0,0.0,non
27595,27594,1.1776,0.0,0.0,0.0,1.0,1.0,0.0,non
32518,32517,5.2123,0.5477,0.0,0.0,1.0,1.0,0.2,non
34312,34311,0.5054,0.0,0.0,0.0,1.0,1.0,0.0,non
28939,28938,2.2723,0.6307,0.0,0.0,1.0,1.0,0.0,non
6744,6743,7.2995,8.3031,0.0,0.0,1.0,1.0,0.0,non
3462,3461,0.0775,0.0,0.0,0.0,0.0,1.0,0.0,non
24511,24510,1.5589,0.6975,0.0,0.0,1.0,1.0,0.0,non
9510,9509,0.6375,0.0,0.0,0.0,1.0,1.0,0.3226,non
22953,22952,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
10567,10566,0.901,0.0,0.0,0.0,1.0,1.0,0.0,non
2843,2842,0.958,0.0,0.0,0.0,1.0,1.0,0.0,non
12944,12943,9.1289,10.0721,0.0,0.0,1.0,1.0,0.3226,non
30973,30972,2.9832,0.0,0.0,0.0,1.0,1.0,0.2,non
12331,12330,0.4524,0.0,0.0,0.0,1.0,1.0,0.9091,non
1384,1383,1.5128,0.0,0.0,0.0,1.0,1.0,0.0,non
29720,29719,4.9253,14.8458,0.0,0.0,0.0,1.0,0.0,non
2347,2346,0.6428,0.0,0.0,0.0,1.0,1.0,0.0,non
26872,26871,2.3412,0.6489,0.0,0.0,1.0,1.0,0.0,non
4941,4940,0.0,0.0,0.0,1.0,1.0,1.0,0.6667,non
4011,4010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
25624,25623,1.1684,0.0,0.0,0.0,1.0,1.0,0.0,non
11154,11153,1.3024,0.0,0.0,0.0,1.0,1.0,0.0,non
23951,23950,0.891,0.0,0.0,0.0,0.0,1.0,0.0,non
25804,25803,9.9876,12.05,0.0,0.0,1.0,1.0,0.0,non
11717,11716,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
1814,1813,2.9067,1.0915,0.0,0.0,0.0,1.0,0.0,non
18725,18724,3.0184,0.0,0.0,0.0,1.0,1.0,0.3125,non
5388,5387,3.4974,0.0,0.0,0.0,1.0,1.0,0.0,non
18605,18604,2.1802,0.5848,0.0,0.0,1.0,1.0,0.0,non
29309,29308,0.5236,0.0,0.0,0.0,1.0,1.0,0.0,non
21504,21503,2.3439,0.0,0.0,0.0,1.0,1.0,0.0,non
5704,5703,1.3834,0.0,0.0,0.0,1.0,1.0,0.0,non
31239,31238,1.15,0.0,0.0,0.0,1.0,1.0,0.0,non
11578,11577,1.0429,0.0,0.0,0.0,0.0,1.0,0.0,non
13745,13744,0.6452,0.0,0.0,0.0,1.0,1.0,0.0,non
17189,17188,3.9289,0.0,0.0,0.0,1.0,1.0,0.303,non
37284,37283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
18059,18058,1.1542,0.0,0.0,0.0,0.0,1.0,0.0,non
27750,27749,2.6607,0.7637,0.0,0.0,1.0,1.0,0.2,non
12483,12482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
28813,28812,0.8136,0.0,0.0,0.0,1.0,1.0,0.6667,non
19110,19109,0.4992,0.0,0.0,0.0,0.0,1.0,0.0,non
26831,26830,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
11623,11622,0.4364,0.0,0.0,0.0,0.0,1.0,0.0,non
26794,26793,3.1225,1.3418,0.0,0.0,1.0,1.0,0.0,non
13466,13465,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
18353,18352,6.3895,4.5497,0.0,0.0,1.0,1.0,0.0,non
9350,9349,3.4822,1.2322,0.0,0.0,1.0,1.0,0.0,non
23665,23664,6.2488,0.0,0.0,0.0,0.0,1.0,0.2,non
9635,9634,4.0842,5.5163,0.0,0.0,0.0,1.0,0.0,non
33112,33111,0.4059,0.0,0.0,0.0,1.0,1.0,0.0,non
13606,13605,0.4739,0.0,0.0,0.0,1.0,1.0,0.0,non
31820,31819,1.2459,0.0,0.0,0.0,1.0,1.0,0.0,non
25281,25280,0.5294,0.0,0.0,0.0,0.0,1.0,0.0,non
36609,36608,1.99,0.5881,0.0,0.0,1.0,1.0,0.0,non
2376,2375,1.6178,0.0,0.0,0.0,1.0,0.5,0.0,non
7916,7915,3.8654,0.0,0.0,0.0,0.0,1.0,0.0,non
3915,3914,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
35736,35735,1.1968,0.0,0.0,0.0,1.0,1.0,0.2,non
29693,29692,1.0796,0.0,0.0,0.0,1.0,1.0,0.0,non
31541,31540,17.5576,25.1849,0.0,0.0,1.0,1.0,0.0,non
28161,28160,6.1698,5.2967,0.0,0.0,1.0,1.0,0.0,non
10229,10228,1.0778,0.0,0.0,0.0,0.0,1.0,0.3226,non
13424,13423,3.3022,0.0,0.0,0.0,1.0,1.0,0.3125,non
33887,33886,5.4771,3.5781,0.0,0.0,1.0,1.0,0.0,non
21530,21529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
19124,19123,0.9496,0.0,0.0,0.0,1.0,1.0,0.3125,non
23546,23545,5.9062,2.8619,0.0,0.0,1.0,1.0,0.0,non
22993,22992,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
24249,24248,1.5115,0.8622,0.0,0.0,1.0,1.0,0.0,non
33772,33771,1.4781,0.0,0.0,0.0,1.0,1.0,0.0,non
3414,3413,1.3747,0.0,0.0,0.0,1.0,1.0,0.0,non
26033,26032,0.584,0.0,0.0,0.0,1.0,1.0,0.0,non
4648,4647,0.4642,0.0,0.0,0.0,0.0,1.0,0.0,non
18580,18579,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
5192,5191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
37356,37355,1.4721,0.0,0.0,0.0,1.0,1.0,0.0,non
17894,17893,0.7551,0.0,0.0,0.0,1.0,1.0,0.0,non
8251,8250,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
31919,31918,0.5443,0.0,0.0,0.0,1.0,1.0,0.0,non
23036,23035,0.5371,0.0,0.0,0.0,1.0,1.0,0.0,non
13299,13298,0.2589,0.0,0.0,0.0,1.0,1.0,0.303,non
2070,2069,1.4088,0.0,0.0,0.0,1.0,1.0,0.0,non
2402,2401,0.4267,0.0,0.0,0.0,1.0,1.0,0.0,non
25991,25990,9.6717,11.7544,0.0,1.0,1.0,1.0,0.0,non
33860,33859,2.4998,0.2205,0.0,0.0,1.0,1.0,0.0476,non
21556,21555,1.8791,0.0,0.0,0.0,1.0,1.0,0.0,non
21713,21712,1.545,0.2286,0.0,0.0,1.0,1.0,0.303,non
17979,17978,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
10057,10056,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
15310,15309,0.0,0.0,0.0,0.0,1.0,1.0,0.25,non
36464,36463,0.394,0.0,0.0,0.0,1.0,1.0,0.0,non
20530,20529,0.4401,0.5978,0.0,0.0,1.0,1.0,0.0,non
13756,13755,0.188,0.0,0.0,0.0,1.0,1.0,0.3125,non
31925,31924,3.9511,2.9776,0.0,0.0,1.0,1.0,0.0,non
9439,9438,0.3782,0.0,0.0,0.0,1.0,1.0,0.0,non
3964,3963,0.0,0.0,0.0,0.0,1.0,1.0,0.3846,non
3361,3360,2.725,0.0,0.0,0.0,1.0,1.0,0.0,non
21705,21704,3.8177,0.2475,0.0,0.0,1.0,1.0,0.0,non
14513,14512,3.3207,0.0,0.0,0.0,1.0,1.0,0.3125,non
3908,3907,0.4312,0.0,0.0,0.0,0.0,1.0,0.0,non
36398,36397,1.3897,0.3028,0.0,0.0,1.0,1.0,0.0,non
23124,23123,1.3472,0.0,0.0,0.0,0.0,1.0,0.0,non
10368,10367,2.0518,0.0,0.0,0.0,0.0,1.0,0.0,non
19171,19170,0.4483,0.0,0.0,0.0,1.0,1.0,0.0,non
2540,2539,0.8027,0.0,0.0,0.0,1.0,1.0,0.0,non
14412,14411,0.6468,0.0,0.0,0.0,1.0,1.0,0.0,non
25525,25524,0.6228,0.0,0.0,0.0,1.0,1.0,0.0,non
20562,20561,2.57,0.0,0.0,0.0,1.0,1.0,0.0,non
30300,30299,1.8556,0.6603,0.0,0.0,1.0,1.0,0.0,non
31481,31480,2.1227,0.0,0.0,0.0,1.0,1.0,0.0,non
3220,3219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,non
35541,35540,1.4435,1.4573,0.0,0.0,1.0,1.0,0.2,non
3910,3909,1.1941,0.0,0.0,0.0,1.0,1.0,0.3846,non
31815,31814,3.1553,0.9329,0.0,0.0,1.0,1.0,0.0,non
34434,34433,5.8634,7.5808,0.0,0.0,1.0,1.0,0.0,non
5828,5827,0.0,0.0,0.0,0.0,0.0,1.0,0.3846,non
6450,6449,0.896,0.0,0.0,0.0,0.0,1.0,0.0,non
26889,26888,2.2219,1.0483,0.0,0.0,1.0,1.0,0.0,non
31261,31260,1.6199,0.0,0.0,0.0,1.0,1.0,0.0,non
24124,24123,0.1891,0.0,0.0,0.0,1.0,1.0,0.2,non
9416,9415,2.3092,0.0,0.0,0.0,1.0,1.0,0.0,non
23887,23886,0.6003,0.0,0.0,0.0,1.0,1.0,0.0,non
215,214,2.5174,1.2764,0.0,0.0,1.0,1.0,0.0,non
5121,5120,1.1215,0.0,0.0,0.0,1.0,1.0,0.0,non
13111,13110,0.0,0.0,0.0,0.0,1.0,1.0,1.0,non
7349,7348,1.4035,0.0,0.0,0.0,1.0,1.0,0.3333,non
16608,16607,1.3008,0.3553,0.0,0.0,1.0,1.0,0.0,non
11368,11367,3.392,0.0,0.0,0.0,1.0,1.0,0.0,non
16984,16983,1.0584,0.0,0.0,0.0,1.0,1.0,0.0,non
8044,8043,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
15537,15536,0.8854,0.0,0.0,0.0,1.0,1.0,0.0,non
31377,31376,4.2141,2.783,0.0,0.0,1.0,1.0,0.0,non
23026,23025,2.7889,0.9074,0.0,0.0,0.0,1.0,0.0,non
18885,18884,0.7372,0.0,0.0,0.0,1.0,1.0,0.0,non
14449,14448,0.124,0.0,0.0,0.0,0.0,1.0,0.0,non
10266,10265,4.9804,1.622,0.0,0.0,1.0,1.0,0.0,non
14039,14038,0.1159,0.0,0.0,0.0,0.0,1.0,0.3226,non
11625,11624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
11683,11682,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
5391,5390,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
2362,2361,2.1161,0.0,0.0,0.0,0.0,1.0,0.0,non
13806,13805,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
33376,33375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
15054,15053,1.6059,0.0,0.0,0.0,1.0,1.0,0.3125,non
26757,26756,0.3495,0.0,0.0,0.0,1.0,1.0,0.0,non
7830,7829,0.0,0.0,0.0,0.0,0.0,0.5,0.0,non
13257,13256,1.794,0.0,0.0,0.0,1.0,1.0,0.3125,non
21414,21413,1.0064,0.0,0.0,0.0,1.0,1.0,0.0,non
5665,5664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
7882,7881,0.378,0.0,0.0,0.0,1.0,1.0,1.0,non
12092,12091,0.8681,0.0,0.0,0.0,1.0,1.0,0.0,non
261,260,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
33771,33770,5.7438,0.0,0.0,1.0,1.0,1.0,0.0,non
4639,4638,1.5139,0.0,0.0,0.0,1.0,1.0,0.7143,non
34141,34140,0.9526,0.3807,0.0,0.0,0.0,1.0,0.0,non
33229,33228,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
3832,3831,2.3188,0.0,0.0,0.0,1.0,1.0,0.0,non
21307,21306,1.3974,0.0,0.0,0.0,1.0,1.0,0.0,non
8365,8364,1.2632,0.0,0.0,0.0,1.0,1.0,0.0,non
11010,11009,0.9714,0.0,0.0,0.0,1.0,1.0,0.3125,non
4043,4042,3.1926,0.0,0.0,0.0,1.0,1.0,0.0,non
1282,1281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
36371,36370,1.4879,0.0,0.0,0.0,1.0,1.0,0.3571,non
1633,1632,1.2048,0.0,0.0,0.0,0.0,1.0,0.4,non
34108,34107,2.8492,2.6001,0.0,0.0,1.0,1.0,0.0,non
12348,12347,4.0801,0.0,0.0,0.0,1.0,1.0,0.6667,non
35202,35201,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
26952,26951,1.8166,0.0,0.0,0.0,0.0,1.0,0.0,non
13653,13652,0.0,0.0,0.0,0.0,0.0,1.0,0.3125,non
29551,29550,0.7552,0.0,0.0,0.0,1.0,1.0,0.0,non
16222,16221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
21957,21956,2.4354,0.0,0.0,0.0,1.0,1.0,0.0,non
17580,17579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
2949,2948,3.8107,3.908,0.0,0.0,1.0,1.0,0.4,non
1961,1960,1.5272,0.0,0.0,0.0,0.0,1.0,0.4762,non
3898,3897,4.3618,3.1003,0.0,0.0,1.0,1.0,0.0,non
29269,29268,0.7731,0.0,0.0,0.0,0.0,1.0,0.0,non
36493,36492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
29136,29135,5.6792,1.1466,0.0,0.0,1.0,1.0,0.2,non
22127,22126,3.5982,0.0,0.0,0.0,1.0,1.0,0.303,non
125,124,1.0194,0.0,0.0,0.0,0.0,1.0,0.0,non
2520,2519,0.0748,0.0,0.0,0.0,0.0,1.0,0.0,non
37187,37186,0.4113,0.0,0.0,0.0,0.0,1.0,0.0,non
1385,1384,0.2944,0.0,0.0,0.0,1.0,1.0,0.0,non
15940,15939,0.9206,0.0,0.0,0.0,0.0,1.0,0.3125,non
26474,26473,0.493,0.2782,0.0,0.0,1.0,1.0,0.0,non
25895,25894,0.5279,0.0,0.0,0.0,1.0,1.0,0.2,non
25522,25521,0.2001,0.0,0.0,0.0,1.0,1.0,0.0,non
29504,29503,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
10014,10013,3.5545,0.4226,0.0,0.0,1.0,1.0,0.3125,non
470,469,1.1385,0.0,0.0,0.0,0.0,1.0,0.0,non
5742,5741,17.0734,19.7209,0.0,0.0,1.0,1.0,1.0,non
14793,14792,0.7243,0.0,0.0,0.0,1.0,1.0,0.0,non
19186,19185,1.1739,0.0,0.0,0.0,1.0,1.0,0.3571,non
37520,37519,4.1994,0.0,0.0,0.0,1.0,1.0,0.0,non
31516,31515,5.7367,2.7432,0.0,0.0,1.0,1.0,0.0,non
8889,8888,0.0901,0.0,0.0,0.0,1.0,1.0,0.0,non
15123,15122,0.54,0.0,0.0,0.0,1.0,1.0,0.0,non
12134,12133,0.6528,0.0,0.0,0.0,0.0,1.0,0.0,non
10415,10414,0.7387,0.0,0.0,0.0,1.0,1.0,0.0,non
14159,14158,0.8993,0.0,0.0,0.0,1.0,1.0,0.3125,non
32179,32178,4.853,2.2581,0.0,0.0,1.0,1.0,0.0,non
7841,7840,0.9632,0.3028,0.0,0.0,1.0,1.0,0.0,non
7346,7345,15.712,4.9554,0.0,0.0,1.0,1.0,0.3333,non
20139,20138,1.1255,0.0,0.0,0.0,1.0,1.0,0.0,non
28706,28705,5.1334,5.0835,0.0,0.0,1.0,1.0,0.0,non
4088,4087,0.0,0.0,0.0,0.0,1.0,1.0,0.3846,non
26494,26493,0.0812,0.0,0.0,0.0,1.0,1.0,0.0,non
23583,23582,16.9777,25.0063,0.0,0.0,1.0,1.0,0.0,non
18686,18684,3.1024,0.7058,0.0,0.0,1.0,1.0,0.0,non
4439,4438,13.9773,18.688,0.0,0.0,0.0,1.0,0.0,non
20512,20511,1.8628,0.0,0.0,0.0,1.0,1.0,0.0,non
1555,1554,0.6473,0.0,0.0,0.0,1.0,1.0,0.0,non
5481,5480,2.4726,0.0,0.0,0.0,0.0,1.0,0.0,non
12910,12909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
3587,3586,1.0065,0.0,0.0,0.0,1.0,1.0,0.6667,non
701,700,2.523,0.0,0.0,0.0,0.0,1.0,0.0,non
15935,15934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
10748,10747,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
18737,18736,0.6981,0.0,0.0,0.0,0.0,1.0,0.0,non
18680,18679,0.0,0.0,0.0,0.0,1.0,1.0,0.25,non
34783,34782,4.6143,3.2851,0.0,0.0,1.0,1.0,0.0,non
23285,23284,0.9762,0.0,0.0,0.0,1.0,1.0,0.2,non
35306,35305,0.5071,0.0,0.0,0.0,0.0,1.0,0.0,non
16809,16808,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
13971,13970,3.6467,0.0,0.0,0.0,1.0,1.0,0.3125,non
1641,1640,0.7181,0.0,0.0,0.0,0.0,1.0,0.0,non
10285,10284,1.0781,0.0,0.0,0.0,0.0,1.0,0.0,non
12218,12217,0.9738,0.0,0.0,0.0,1.0,1.0,0.0,non
7473,7472,4.8698,0.0,0.0,0.0,0.0,1.0,0.0,non
31470,31469,7.2384,4.6811,0.0,0.0,1.0,1.0,0.0,non
13398,13397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
12098,12097,0.195,0.0,0.0,0.0,0.0,1.0,0.0,non
9708,9707,0.4468,0.0,0.0,0.0,1.0,1.0,0.3125,non
9100,9099,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
36471,36470,0.4006,0.0,0.0,0.0,1.0,1.0,0.0,non
31715,31714,0.6976,0.0,0.0,0.0,1.0,1.0,0.2,non
12872,12871,0.3681,0.1041,0.0,0.0,1.0,1.0,0.0,non
32536,32535,0.7685,0.0,0.0,0.0,1.0,1.0,0.2,non
2144,2143,0.5071,0.0,0.0,0.0,0.0,1.0,0.0,non
23025,23024,2.2819,0.3536,0.0,0.0,1.0,1.0,0.0,non
23728,23727,3.9711,0.0,0.0,0.0,1.0,1.0,0.2,non
36007,36006,0.2624,0.0,0.0,0.0,1.0,1.0,0.0,non
25061,25060,0.5435,0.0,0.0,0.0,1.0,1.0,0.2,non
13492,13491,0.7866,0.0,0.0,0.0,0.0,1.0,0.0,non
21131,21130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
24987,24986,2.21,0.0,0.0,0.0,1.0,1.0,0.0,non
22164,22163,1.8427,0.0,0.0,0.0,1.0,1.0,0.0,non
33469,33468,0.7373,0.0,0.0,0.0,1.0,1.0,0.0,non
33240,33239,0.2221,0.0,0.0,0.0,1.0,1.0,0.0,non
8528,8527,2.8405,1.1114,0.0,0.0,0.0,1.0,0.0,non
36746,36745,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
426,425,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
31892,31891,1.7045,0.0,0.0,0.0,1.0,1.0,0.0,non
28690,28689,1.4013,0.0,0.0,0.0,1.0,1.0,0.0,non
9997,9996,0.841,0.0,0.0,0.0,1.0,1.0,0.0,non
16887,16886,0.1339,0.0,0.0,0.0,1.0,1.0,0.0,non
28565,28564,0.541,0.0,0.0,0.0,1.0,1.0,0.0,non
15464,15463,2.3248,1.52,0.0,0.0,1.0,1.0,0.0,non
6989,6988,0.6812,0.0,0.0,0.0,0.0,1.0,0.3333,non
29733,29732,1.6867,0.1756,0.0,0.0,1.0,1.0,0.0,non
1206,1205,0.5129,0.0,0.0,0.0,0.0,1.0,0.0,non
9965,9964,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
19374,19373,0.1619,0.0,0.0,0.0,0.0,1.0,0.0,non
5296,5295,8.1855,7.8372,0.0,0.0,1.0,1.0,0.0,non
6248,6247,0.2059,0.0,0.0,0.0,1.0,1.0,0.0,non
12794,12793,2.0514,0.0,0.0,0.0,0.0,1.0,0.3125,non
30039,30038,1.4305,0.1884,0.0,0.0,1.0,1.0,0.0,non
17154,17153,4.8313,3.7113,0.0,0.0,1.0,1.0,0.0,non
1045,1044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
36769,36768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
22718,22717,0.8506,0.0,0.0,0.0,1.0,1.0,0.2,non
27590,27589,1.1201,0.0,0.0,0.0,1.0,1.0,0.2,non
34377,34376,11.4177,16.1631,0.0,0.0,1.0,1.0,0.0,non
14536,14535,2.1491,0.0,0.0,0.0,1.0,1.0,0.9091,non
28487,28486,13.051,14.6714,0.0,0.0,1.0,1.0,0.0,non
6417,6416,0.7445,0.0,0.0,0.0,1.0,1.0,0.0,non
17008,17007,4.7853,5.1981,0.0,0.0,0.0,1.0,0.3125,non
34432,34431,0.909,0.313,0.0,0.0,1.0,1.0,0.0,non
19613,19612,8.5881,7.1824,0.0,1.0,1.0,1.0,0.0,non
29848,29847,1.2307,0.59,0.0,0.0,1.0,1.0,0.0,non
25702,25701,1.9109,0.0,0.0,0.0,1.0,1.0,0.2,non
6651,6650,0.6529,0.0,0.0,0.0,1.0,1.0,0.0,non
6910,6909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
27491,27490,1.7004,0.0,0.0,0.0,1.0,1.0,0.2,non
34295,34294,0.5175,0.0,0.0,0.0,1.0,1.0,0.3226,non
16681,16680,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
26810,26809,0.7203,0.0,0.0,0.0,1.0,1.0,0.0,non
30559,30558,4.3091,1.9264,0.0,0.0,1.0,1.0,0.0,non
2724,2723,0.7279,0.0,0.0,0.0,1.0,1.0,0.0,non
16929,16928,5.8117,4.7679,0.0,0.0,0.0,1.0,0.303,non
20335,20334,0.9667,0.0,0.0,0.0,0.0,1.0,0.25,non
23355,23354,0.5387,0.0,0.0,0.0,1.0,0.5,0.0,non
37000,36999,9.5739,9.3914,0.0,0.0,1.0,1.0,0.0,non
24279,24278,12.2658,17.7603,0.0,0.0,1.0,1.0,0.0,non
17435,17434,3.128,2.7737,0.0,0.0,1.0,1.0,0.9091,non
31891,31890,1.3091,0.0,0.0,0.0,1.0,1.0,0.0,non
960,959,1.007,0.0,0.0,0.0,1.0,1.0,0.0,non
11051,11050,0.3547,0.0,0.0,0.0,1.0,1.0,0.0,non
16084,16083,6.0591,6.3157,0.0,0.0,0.0,1.0,0.3125,non
27963,27962,0.0,0.0,0.0,0.0,0.0,1.0,0.2,non
37526,37525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
30563,30562,1.4627,0.0,0.0,0.0,1.0,1.0,0.0,non
7111,7110,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
37177,37176,7.1769,5.4528,0.0,0.0,1.0,1.0,0.0,non
10796,10795,0.9476,0.0,0.0,0.0,0.0,1.0,0.0,non
24234,24233,0.8812,0.0,0.0,0.0,1.0,1.0,0.0,non
4455,4454,0.4719,0.0,0.0,0.0,0.0,1.0,0.0,non
25228,25227,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
37487,37486,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
4816,4815,2.5743,0.0,0.0,0.0,0.0,1.0,1.0,non
5458,5457,0.4056,0.0,0.0,0.0,1.0,1.0,0.7143,non
3567,3566,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
683,682,3.7005,0.0,0.0,0.0,1.0,1.0,0.0,non
18605,18604,2.1802,0.5848,0.0,0.0,1.0,1.0,0.0,non
29816,29815,0.5819,0.0,0.0,0.0,1.0,1.0,0.0,non
23609,23608,2.3992,0.0,0.0,0.0,0.0,1.0,0.0,non
1593,1592,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
13976,13975,2.2823,0.0,0.0,0.0,1.0,1.0,0.303,non
36842,36841,1.0304,0.0,0.0,0.0,0.0,1.0,0.0,non
28357,28356,1.4925,0.8158,0.0,1.0,1.0,1.0,0.0,non
29902,29901,1.8826,0.0,0.0,0.0,1.0,1.0,0.0,non
